CAN_ID,Timestamp,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8
1638,16776672,FF,0,0,0,0,0,0,0
1574,16776671,1,0,0,0,0,0,0,0
1894,16776671,0,0,0,0,0,0,0,0
1574,16776670,1,0,0,0,0,0,0,0
1894,16776670,0,0,0,0,0,0,0,0
1574,16776669,1,0,0,0,0,0,0,0
1894,16776669,0,0,0,0,0,0,0,0
1830,16776668,5,0,0,0,0,0,0,0
1638,16776668,FF,0,0,0,0,0,0,0
1574,16776667,1,0,0,0,0,0,0,0
1894,16776667,0,0,0,0,0,0,0,0
1574,16776666,1,0,0,0,0,0,0,0
1894,16776666,0,0,0,0,0,0,0,0
1574,16776665,1,0,0,0,0,0,0,0
1894,16776665,0,0,0,0,0,0,0,0
1574,16776664,1,0,0,0,0,0,0,0
1894,16776664,0,0,0,0,0,0,0,0
1638,16776664,FF,0,0,0,0,0,0,0
1574,16776663,1,0,0,0,0,0,0,0
1894,16776663,0,0,0,0,0,0,0,0
1574,16776662,1,0,0,0,0,0,0,0
1894,16776661,0,0,0,0,0,0,0,0
1574,16776661,1,0,0,0,0,0,0,0
1894,16776660,0,0,0,0,0,0,0,0
166,16776660,0,10,1,0,0,30,0,0
1638,16776659,FF,0,0,0,0,0,0,0
1574,16776659,1,0,0,0,0,0,0,0
1894,16776659,0,0,0,0,0,0,0,0
1574,16776658,1,0,0,0,0,0,0,0
1894,16776658,0,0,0,0,0,0,0,0
1574,16776657,1,0,0,0,0,0,0,0
1894,16776657,0,0,0,0,0,0,0,0
1638,16776656,FF,0,0,0,0,0,0,0
1574,16776655,1,0,0,0,0,0,0,0
1894,16776655,0,0,0,0,0,0,0,0
1574,16776654,1,0,0,0,0,0,0,0
1894,16776654,0,0,0,0,0,0,0,0
1574,16776653,1,0,0,0,0,0,0,0
1894,16776653,0,0,0,0,0,0,0,0
1574,16776652,1,0,0,0,0,0,0,0
1894,16776652,0,0,0,0,0,0,0,0
1638,16776651,FF,0,0,0,0,0,0,0
1574,16776651,1,0,0,0,0,0,0,0
1894,16776651,0,0,0,0,0,0,0,0
1574,16776650,1,0,0,0,0,0,0,0
1894,16776650,0,0,0,0,0,0,0,0
1574,16776649,1,0,0,0,0,0,0,0
1894,16776648,0,0,0,0,0,0,0,0
1638,16776648,FF,0,0,0,0,0,0,0
1574,16776647,1,0,0,0,0,0,0,0
1894,16776647,0,0,0,0,0,0,0,0
1574,16776646,1,0,0,0,0,0,0,0
1894,16776646,0,0,0,0,0,0,0,0
1574,16776645,1,0,0,0,0,0,0,0
1894,16776645,0,0,0,0,0,0,0,0
1574,16776644,1,0,0,0,0,0,0,0
1894,16776644,0,0,0,0,0,0,0,0
1638,16776643,FF,0,0,0,0,0,0,0
1574,16776643,1,0,0,0,0,0,0,0
1894,16776642,0,0,0,0,0,0,0,0
1574,16776641,1,0,0,0,0,0,0,0
1894,16776641,0,0,0,0,0,0,0,0
1574,16776640,1,0,0,0,0,0,0,0
1894,16776640,0,0,0,0,0,0,0,0
1638,16776639,FF,0,0,0,0,0,0,0
1574,16776639,1,0,0,0,0,0,0,0
1894,16776639,0,0,0,0,0,0,0,0
1574,16776638,1,0,0,0,0,0,0,0
1894,16776638,0,0,0,0,0,0,0,0
1574,16776637,1,0,0,0,0,0,0,0
1894,16776636,0,0,0,0,0,0,0,0
1638,16776635,FF,0,0,0,0,0,0,0
1574,16776635,1,0,0,0,0,0,0,0
1894,16776635,0,0,0,0,0,0,0,0
1574,16776634,1,0,0,0,0,0,0,0
1894,16776634,0,0,0,0,0,0,0,0
1574,16776633,1,0,0,0,0,0,0,0
1894,16776633,0,0,0,0,0,0,0,0
1574,16776632,1,0,0,0,0,0,0,0
1894,16776632,0,0,0,0,0,0,0,0
1382,16776631,0,4D,0,1,0,0,0,0
1126,16776631,0,0,0,0,0,0,0,0
1638,16776631,FF,0,0,0,0,0,0,0
1574,16776631,1,0,0,0,0,0,0,0
1894,16776630,0,0,0,0,0,0,0,0
1574,16776629,1,0,0,0,0,0,0,0
1894,16776629,0,0,0,0,0,0,0,0
1574,16776628,1,0,0,0,0,0,0,0
1894,16776628,0,0,0,0,0,0,0,0
1638,16776627,FF,0,0,0,0,0,0,0
1574,16776627,1,0,0,0,0,0,0,0
1894,16776627,0,0,0,0,0,0,0,0
1574,16776626,1,0,0,0,0,0,0,0
1894,16776626,0,0,0,0,0,0,0,0
1574,16776625,1,0,0,0,0,0,0,0
1894,16776624,0,0,0,0,0,0,0,0
1574,16776624,1,0,0,0,0,0,0,0
1638,16776623,FF,0,0,0,0,0,0,0
1894,16776623,0,0,0,0,0,0,0,0
1574,16776622,1,0,0,0,0,0,0,0
1894,16776622,0,0,0,0,0,0,0,0
1574,16776621,1,0,0,0,0,0,0,0
1894,16776621,0,0,0,0,0,0,0,0
1574,16776620,1,0,0,0,0,0,0,0
1894,16776620,0,0,0,0,0,0,0,0
1638,16776619,FF,0,0,0,0,0,0,0
1574,16776619,1,0,0,0,0,0,0,0
1894,16776619,0,0,0,0,0,0,0,0
1574,16776618,1,0,0,0,0,0,0,0
1894,16776617,0,0,0,0,0,0,0,0
1574,16776617,1,0,0,0,0,0,0,0
1894,16776616,0,0,0,0,0,0,0,0
1638,16776615,FF,0,0,0,0,0,0,0
1574,16776615,1,0,0,0,0,0,0,0
1894,16776615,0,0,0,0,0,0,0,0
1574,16776614,1,0,0,0,0,0,0,0
1894,16776614,0,0,0,0,0,0,0,0
1574,16776613,1,0,0,0,0,0,0,0
1894,16776612,0,0,0,0,0,0,0,0
1574,16776612,1,0,0,0,0,0,0,0
1894,16776611,0,0,0,0,0,0,0,0
1638,16776611,FF,0,0,0,0,0,0,0
1574,16776610,1,0,0,0,0,0,0,0
1894,16776610,0,0,0,0,0,0,0,0
1574,16776609,1,0,0,0,0,0,0,0
1894,16776609,0,0,0,0,0,0,0,0
1574,16776608,1,0,0,0,0,0,0,0
1894,16776608,0,0,0,0,0,0,0,0
1638,16776607,FF,0,0,0,0,0,0,0
1574,16776607,1,0,0,0,0,0,0,0
1894,16776607,0,0,0,0,0,0,0,0
1574,16776606,1,0,0,0,0,0,0,0
1894,16776605,0,0,0,0,0,0,0,0
1574,16776605,1,0,0,0,0,0,0,0
1894,16776604,0,0,0,0,0,0,0,0
1638,16776603,FF,0,0,0,0,0,0,0
1574,16776603,1,0,0,0,0,0,0,0
1894,16776603,0,0,0,0,0,0,0,0
1574,16776602,1,0,0,0,0,0,0,0
1894,16776602,0,0,0,0,0,0,0,0
1574,16776601,1,0,0,0,0,0,0,0
1894,16776601,0,0,0,0,0,0,0,0
1574,16776600,1,0,0,0,0,0,0,0
1894,16776600,0,0,0,0,0,0,0,0
1638,16776599,FF,0,0,0,0,0,0,0
1574,16776599,1,0,0,0,0,0,0,0
1894,16776598,0,0,0,0,0,0,0,0
1574,16776597,1,0,0,0,0,0,0,0
1894,16776597,0,0,0,0,0,0,0,0
1574,16776596,1,0,0,0,0,0,0,0
1894,16776596,0,0,0,0,0,0,0,0
1638,16776595,FF,0,0,0,0,0,0,0
1574,16776595,1,0,0,0,0,0,0,0
1894,16776595,0,0,0,0,0,0,0,0
1574,16776594,1,0,0,0,0,0,0,0
1894,16776593,0,0,0,0,0,0,0,0
1574,16776593,1,0,0,0,0,0,0,0
1894,16776592,0,0,0,0,0,0,0,0
1574,16776591,1,0,0,0,0,0,0,0
1638,16776591,FF,0,0,0,0,0,0,0
1894,16776591,0,0,0,0,0,0,0,0
1574,16776590,1,0,0,0,0,0,0,0
1894,16776590,0,0,0,0,0,0,0,0
1574,16776589,1,0,0,0,0,0,0,0
1894,16776589,0,0,0,0,0,0,0,0
1574,16776588,1,0,0,0,0,0,0,0
1894,16776588,0,0,0,0,0,0,0,0
1638,16776587,FF,0,0,0,0,0,0,0
1574,16776587,1,0,0,0,0,0,0,0
1894,16776586,0,0,0,0,0,0,0,0
1574,16776585,1,0,0,0,0,0,0,0
1894,16776585,0,0,0,0,0,0,0,0
1574,16776584,1,0,0,0,0,0,0,0
1894,16776584,0,0,0,0,0,0,0,0
1638,16776583,FF,0,0,0,0,0,0,0
1574,16776583,1,0,0,0,0,0,0,0
1894,16776583,0,0,0,0,0,0,0,0
1574,16776582,1,0,0,0,0,0,0,0
1894,16776581,0,0,0,0,0,0,0,0
1574,16776581,1,0,0,0,0,0,0,0
1894,16776580,0,0,0,0,0,0,0,0
1574,16776579,1,0,0,0,0,0,0,0
1894,16776579,0,0,0,0,0,0,0,0
1638,16776579,FF,0,0,0,0,0,0,0
1574,16776578,1,0,0,0,0,0,0,0
1894,16776578,0,0,0,0,0,0,0,0
512,16776578,0,0,0,0,0,0,0,0
513,16776577,0,0,0,0,0,0,0,0
512,16776577,0,0,0,0,0,0,0,0
513,16776577,0,0,0,0,0,0,0,0
512,16776577,0,0,0,0,0,0,0,0
1574,16776576,1,0,0,0,0,0,0,0
1894,16776576,0,0,0,0,0,0,0,0
1574,16776576,1,0,0,0,0,0,0,0
1894,16776575,0,0,0,0,0,0,0,0
1638,16776575,FF,0,0,0,0,0,0,0
1574,16776574,1,0,0,0,0,0,0,0
1894,16776574,0,0,0,0,0,0,0,0
1574,16776573,1,0,0,0,0,0,0,0
1894,16776573,0,0,0,0,0,0,0,0
1574,16776572,1,0,0,0,0,0,0,0
1894,16776572,0,0,0,0,0,0,0,0
1638,16776571,FF,0,0,0,0,0,0,0
1574,16776571,1,0,0,0,0,0,0,0
1894,16776571,0,0,0,0,0,0,0,0
1574,16776570,1,0,0,0,0,0,0,0
1894,16776569,0,0,0,0,0,0,0,0
1574,16776568,1,0,0,0,0,0,0,0
1894,16776568,0,0,0,0,0,0,0,0
1830,16776567,5,0,0,0,0,0,0,0
1574,16776567,1,0,0,0,0,0,0,0
1638,16776567,FF,0,0,0,0,0,0,0
1894,16776567,0,0,0,0,0,0,0,0
1574,16776566,1,0,0,0,0,0,0,0
1894,16776566,0,0,0,0,0,0,0,0
1574,16776565,1,0,0,0,0,0,0,0
1894,16776565,0,0,0,0,0,0,0,0
1574,16776564,1,0,0,0,0,0,0,0
1894,16776563,0,0,0,0,0,0,0,0
1638,16776563,FF,0,0,0,0,0,0,0
1574,16776563,1,0,0,0,0,0,0,0
1894,16776562,0,0,0,0,0,0,0,0
1574,16776561,1,0,0,0,0,0,0,0
1894,16776561,0,0,0,0,0,0,0,0
1574,16776560,1,0,0,0,0,0,0,0
1894,16776560,0,0,0,0,0,0,0,0
1638,16776559,FF,0,0,0,0,0,0,0
1574,16776559,1,0,0,0,0,0,0,0
1894,16776559,0,0,0,0,0,0,0,0
1574,16776558,1,0,0,0,0,0,0,0
1894,16776558,0,0,0,0,0,0,0,0
1574,16776557,1,0,0,0,0,0,0,0
1894,16776556,0,0,0,0,0,0,0,0
1574,16776556,1,0,0,0,0,0,0,0
1894,16776555,0,0,0,0,0,0,0,0
1638,16776555,FF,0,0,0,0,0,0,0
1574,16776554,1,0,0,0,0,0,0,0
1894,16776554,0,0,0,0,0,0,0,0
1574,16776553,1,0,0,0,0,0,0,0
1894,16776553,0,0,0,0,0,0,0,0
1574,16776552,1,0,0,0,0,0,0,0
1894,16776552,0,0,0,0,0,0,0,0
1638,16776551,FF,0,0,0,0,0,0,0
1574,16776551,1,0,0,0,0,0,0,0
1894,16776550,0,0,0,0,0,0,0,0
1574,16776550,1,0,0,0,0,0,0,0
1894,16776549,0,0,0,0,0,0,0,0
1574,16776548,1,0,0,0,0,0,0,0
1894,16776548,0,0,0,0,0,0,0,0
1574,16776547,1,0,0,0,0,0,0,0
1894,16776547,0,0,0,0,0,0,0,0
1638,16776547,FF,0,0,0,0,0,0,0
1574,16776546,1,0,0,0,0,0,0,0
1894,16776546,0,0,0,0,0,0,0,0
1574,16776545,1,0,0,0,0,0,0,0
1894,16776545,0,0,0,0,0,0,0,0
1574,16776544,1,0,0,0,0,0,0,0
1894,16776543,0,0,0,0,0,0,0,0
1638,16776543,FF,0,0,0,0,0,0,0
1574,16776542,1,0,0,0,0,0,0,0
1894,16776542,0,0,0,0,0,0,0,0
1574,16776541,1,0,0,0,0,0,0,0
1894,16776541,0,0,0,0,0,0,0,0
1574,16776540,1,0,0,0,0,0,0,0
1894,16776540,0,0,0,0,0,0,0,0
1638,16776539,FF,0,0,0,0,0,0,0
1574,16776539,1,0,0,0,0,0,0,0
1894,16776539,0,0,0,0,0,0,0,0
1574,16776538,1,0,0,0,0,0,0,0
1894,16776538,0,0,0,0,0,0,0,0
1574,16776537,1,0,0,0,0,0,0,0
1894,16776536,0,0,0,0,0,0,0,0
1574,16776535,1,0,0,0,0,0,0,0
1894,16776535,0,0,0,0,0,0,0,0
1638,16776535,FF,0,0,0,0,0,0,0
1574,16776534,1,0,0,0,0,0,0,0
1894,16776534,0,0,0,0,0,0,0,0
1574,16776533,1,0,0,0,0,0,0,0
1894,16776533,0,0,0,0,0,0,0,0
1574,16776532,1,0,0,0,0,0,0,0
1894,16776532,0,0,0,0,0,0,0,0
1638,16776531,FF,0,0,0,0,0,0,0
1574,16776531,1,0,0,0,0,0,0,0
1894,16776530,0,0,0,0,0,0,0,0
1574,16776529,1,0,0,0,0,0,0,0
1894,16776529,0,0,0,0,0,0,0,0
1574,16776528,1,0,0,0,0,0,0,0
1894,16776528,0,0,0,0,0,0,0,0
1574,16776527,1,0,0,0,0,0,0,0
1638,16776527,FF,0,0,0,0,0,0,0
1894,16776527,0,0,0,0,0,0,0,0
1574,16776526,1,0,0,0,0,0,0,0
1894,16776526,0,0,0,0,0,0,0,0
1574,16776525,1,0,0,0,0,0,0,0
1894,16776524,0,0,0,0,0,0,0,0
1574,16776524,1,0,0,0,0,0,0,0
1894,16776523,0,0,0,0,0,0,0,0
1638,16776523,FF,0,0,0,0,0,0,0
1574,16776522,1,0,22,0,0,0,0,34
1894,16776522,0,0,0,0,0,0,0,0
1574,16776521,1,0,0,0,0,0,0,0
1894,16776521,0,0,0,0,0,0,0,0
1574,16776520,1,0,0,0,0,0,0,0
1894,16776520,0,0,0,0,0,0,0,0
1638,16776519,FF,0,0,0,0,0,0,0
1574,16776519,1,0,0,0,0,0,0,0
1894,16776518,0,0,0,0,0,0,0,0
1574,16776517,1,0,0,0,0,0,0,0
1894,16776517,0,0,0,0,0,0,0,0
1574,16776516,1,0,0,0,0,0,0,0
1894,16776516,0,0,0,0,0,0,0,0
1574,16776515,1,0,0,0,0,0,0,0
1894,16776515,0,0,0,0,0,0,0,0
1638,16776515,FF,0,0,0,0,0,0,0
1574,16776514,1,0,0,0,0,0,0,0
1894,16776514,0,0,0,0,0,0,0,0
1574,16776513,1,0,0,0,0,0,0,0
1894,16776512,0,0,0,0,0,0,0,0
1574,16776512,1,0,0,0,0,0,0,0
1894,16776511,0,0,0,0,0,0,0,0
1382,16776511,0,4D,0,0,0,17,0,0
1126,16776511,0,0,0,0,0,0,0,0
1638,16776510,FF,0,0,0,0,0,0,0
1574,16776510,1,0,0,0,0,0,0,0
1894,16776510,0,0,0,0,0,0,0,0
1574,16776509,1,0,0,0,0,0,0,0
1894,16776509,0,0,0,0,0,0,0,0
1574,16776508,1,0,0,0,0,0,0,0
1894,16776508,0,0,0,0,0,0,0,0
1638,16776507,FF,0,0,0,0,0,0,0
1574,16776507,1,0,0,0,0,0,0,0
1894,16776506,0,0,0,0,0,0,0,0
1574,16776506,1,0,0,0,0,0,0,0
1894,16776505,0,0,0,0,0,0,0,0
1574,16776504,1,0,0,0,0,0,0,0
1894,16776504,0,0,0,0,0,0,0,0
1574,16776503,1,0,0,0,0,0,0,0
1894,16776503,0,0,0,0,0,0,0,0
1638,16776503,FF,0,0,0,0,0,0,0
1574,16776502,1,0,0,0,0,0,0,0
1894,16776502,0,0,0,0,0,0,0,0
1574,16776501,1,0,0,0,0,0,0,0
1894,16776501,0,0,0,0,0,0,0,0
1574,16776500,1,0,0,0,0,0,0,0
1894,16776499,0,0,0,0,0,0,0,0
1638,16776499,FF,0,0,0,0,0,0,0
1574,16776498,1,0,0,0,0,0,0,0
1894,16776498,0,0,0,0,0,0,0,0
1574,16776497,1,0,0,0,0,0,0,0
1894,16776497,0,0,0,0,0,0,0,0
1574,16776496,1,0,0,0,0,0,0,0
1894,16776496,0,0,0,0,0,0,0,0
1574,16776495,1,0,0,0,0,0,0,0
1894,16776495,0,0,0,0,0,0,0,0
1638,16776495,FF,0,0,0,0,0,0,0
1574,16776494,1,0,0,0,0,0,0,0
1894,16776494,0,0,0,0,0,0,0,0
1574,16776493,1,0,0,0,0,0,0,0
1894,16776492,0,0,0,0,0,0,0,0
1574,16776492,1,0,0,0,0,0,0,0
1894,16776491,0,0,0,0,0,0,0,0
1638,16776491,FF,0,0,0,0,0,0,0
1574,16776490,1,0,0,0,0,0,0,0
1894,16776490,0,0,0,0,0,0,0,0
1574,16776489,1,0,0,0,0,0,0,0
1894,16776489,0,0,0,0,0,0,0,0
1574,16776488,1,0,0,0,0,0,0,0
1894,16776488,0,0,0,0,0,0,0,0
1574,16776487,1,0,0,0,0,0,0,0
1638,16776487,FF,0,0,0,0,0,0,0
1894,16776486,0,0,0,0,0,0,0,0
1574,16776486,1,0,0,0,0,0,0,0
1894,16776485,0,0,0,0,0,0,0,0
1574,16776484,1,0,0,0,0,0,0,0
1894,16776484,0,0,0,0,0,0,0,0
1574,16776483,1,0,0,0,0,0,0,0
1894,16776483,0,0,0,0,0,0,0,0
1638,16776483,FF,0,0,0,0,0,0,0
1574,16776482,1,0,0,0,0,0,0,0
1894,16776482,0,0,0,0,0,0,0,0
1574,16776481,1,0,0,0,0,0,0,0
1894,16776481,0,0,0,0,0,0,0,0
1574,16776480,1,0,0,0,0,0,0,0
1894,16776480,0,0,0,0,0,0,0,0
1638,16776479,FF,0,0,0,0,0,0,0
1574,16776478,1,0,0,0,0,0,0,0
1894,16776478,0,0,0,0,0,0,0,0
512,16776478,0,0,0,0,0,0,0,0
513,16776477,0,0,0,0,0,0,0,0
512,16776477,0,0,0,0,0,0,0,0
513,16776477,0,0,0,0,0,0,0,0
512,16776477,0,0,0,0,0,0,0,0
1574,16776477,1,0,0,0,0,0,0,0
1894,16776476,0,0,0,0,0,0,0,0
1574,16776476,1,0,0,0,0,0,0,0
1894,16776475,0,0,0,0,0,0,0,0
1638,16776475,FF,0,0,0,0,0,0,0
1574,16776474,1,0,0,0,0,0,0,0
1894,16776474,0,0,0,0,0,0,0,0
1574,16776473,1,0,0,0,0,0,0,0
1894,16776473,0,0,0,0,0,0,0,0
1574,16776472,1,0,0,0,0,0,0,0
1894,16776472,0,0,0,0,0,0,0,0
1574,16776471,1,0,0,0,0,0,0,0
1638,16776471,FF,0,0,0,0,0,0,0
1894,16776470,0,0,0,0,0,0,0,0
1574,16776470,1,0,0,0,0,0,0,0
1894,16776469,0,0,0,0,0,0,0,0
1574,16776468,1,0,0,0,0,0,0,0
1894,16776468,0,0,0,0,0,0,0,0
1574,16776467,1,0,0,0,0,0,0,0
1894,16776467,0,0,0,0,0,0,0,0
1830,16776467,5,0,0,0,0,0,0,0
1638,16776466,FF,0,0,0,0,0,0,0
1574,16776466,1,0,0,0,0,0,0,0
1894,16776466,0,0,0,0,0,0,0,0
1574,16776465,1,0,0,0,0,0,0,0
1894,16776465,0,0,0,0,0,0,0,0
1574,16776464,1,0,0,0,0,0,0,0
1894,16776463,0,0,0,0,0,0,0,0
1638,16776463,FF,0,0,0,0,0,0,0
1574,16776462,1,0,0,0,0,0,0,0
1894,16776462,0,0,0,0,0,0,0,0
1574,16776461,1,0,0,0,0,0,0,0
1894,16776461,0,0,0,0,0,0,0,0
1574,16776460,1,0,0,0,0,0,0,0
1894,16776460,0,0,0,0,0,0,0,0
1574,16776459,1,0,0,0,0,0,0,0
1894,16776459,0,0,0,0,0,0,0,0
1638,16776458,FF,0,0,0,0,0,0,0
1574,16776458,1,0,0,0,0,0,0,0
1894,16776457,0,0,0,0,0,0,0,0
1574,16776456,1,0,0,0,0,0,0,0
1894,16776456,0,0,0,0,0,0,0,0
1574,16776455,1,0,0,0,0,0,0,0
1894,16776455,0,0,0,0,0,0,0,0
1638,16776455,FF,0,0,0,0,0,0,0
1574,16776454,1,0,0,0,0,0,0,0
1894,16776454,0,0,0,0,0,0,0,0
1574,16776453,1,0,0,0,0,0,0,0
1894,16776453,0,0,0,0,0,0,0,0
1574,16776452,1,0,0,0,0,0,0,0
1894,16776451,0,0,0,0,0,0,0,0
1638,16776450,FF,0,0,0,0,0,0,0
1574,16776450,1,0,0,0,0,0,0,0
1894,16776450,0,0,0,0,0,0,0,0
1574,16776449,1,0,0,0,0,0,0,0
1894,16776449,0,0,0,0,0,0,0,0
1574,16776448,1,0,0,0,0,0,0,0
1894,16776448,0,0,0,0,0,0,0,0
1574,16776447,1,0,0,0,0,0,0,0
1894,16776447,0,0,0,0,0,0,0,0
1638,16776446,FF,0,0,0,0,0,0,0
1574,16776446,1,0,0,0,0,0,0,0
1894,16776446,0,0,0,0,0,0,0,0
1574,16776445,1,0,0,0,0,0,0,0
1894,16776444,0,0,0,0,0,0,0,0
1574,16776443,1,0,3,0,0,1,0,3
1894,16776443,0,0,0,0,0,0,0,0
1638,16776442,FF,0,0,0,0,0,0,0
1574,16776442,1,0,0,0,0,0,0,0
1894,16776442,0,0,0,0,0,0,0,0
1574,16776441,1,0,0,0,0,0,0,0
1894,16776441,0,0,0,0,0,0,0,0
1574,16776440,1,0,0,0,0,0,0,0
1894,16776440,0,0,0,0,0,0,0,0
1574,16776439,1,0,0,0,0,0,0,0
1894,16776439,0,0,0,0,0,0,0,0
1638,16776438,FF,0,0,0,0,0,0,0
1574,16776438,1,0,0,0,0,0,0,0
1894,16776437,0,0,0,0,0,0,0,0
1574,16776436,1,0,0,0,0,0,0,0
1894,16776436,0,0,0,0,0,0,0,0
1574,16776435,1,0,0,0,0,0,0,0
1894,16776435,0,0,0,0,0,0,0,0
1638,16776434,FF,0,0,0,0,0,0,0
1574,16776434,1,0,0,0,0,0,0,0
1894,16776434,0,0,0,0,0,0,0,0
1574,16776433,1,0,0,0,0,0,0,0
1894,16776432,0,0,0,0,0,0,0,0
1574,16776432,1,0,0,0,0,0,0,0
1894,16776431,0,0,0,0,0,0,0,0
1638,16776430,FF,0,0,0,0,0,0,0
1574,16776430,1,0,0,0,0,0,0,0
1894,16776430,0,0,0,0,0,0,0,0
1574,16776429,1,0,0,0,0,0,0,0
1894,16776429,0,0,0,0,0,0,0,0
1574,16776428,1,0,0,0,0,0,0,0
1894,16776428,0,0,0,0,0,0,0,0
1574,16776427,1,0,0,0,0,0,0,0
1894,16776427,0,0,0,0,0,0,0,0
1638,16776426,FF,0,0,0,0,0,0,0
1574,16776426,1,0,0,0,0,0,0,0
1894,16776425,0,0,0,0,0,0,0,0
1574,16776425,1,0,0,0,0,0,0,0
1894,16776424,0,0,0,0,0,0,0,0
1574,16776423,1,0,0,0,0,0,0,0
1894,16776423,0,0,0,0,0,0,0,0
1638,16776422,FF,0,0,0,0,0,0,0
1574,16776422,1,0,0,0,0,0,0,0
1894,16776422,0,0,0,0,0,0,0,0
1574,16776421,1,0,0,0,0,0,0,0
1894,16776421,0,0,0,0,0,0,0,0
1574,16776420,1,0,0,0,0,0,0,0
1894,16776419,0,0,0,0,0,0,0,0
1574,16776419,1,0,0,0,0,0,0,0
1894,16776418,0,0,0,0,0,0,0,0
1638,16776418,FF,0,0,0,0,0,0,0
1574,16776417,1,0,0,0,0,0,0,0
1894,16776417,0,0,0,0,0,0,0,0
1574,16776416,1,0,0,0,0,0,0,0
1894,16776416,0,0,0,0,0,0,0,0
1574,16776415,1,0,0,0,0,0,0,0
1894,16776415,0,0,0,0,0,0,0,0
1638,16776414,FF,0,0,0,0,0,0,0
1574,16776414,1,0,0,0,0,0,0,0
1894,16776414,0,0,0,0,0,0,0,0
1574,16776413,1,0,0,0,0,0,0,0
1894,16776412,0,0,0,0,0,0,0,0
1574,16776411,1,0,0,0,0,0,0,0
1894,16776411,0,0,0,0,0,0,0,0
1638,16776410,FF,0,0,0,0,0,0,0
1574,16776410,1,0,0,0,0,0,0,0
1894,16776410,0,0,0,0,0,0,0,0
1574,16776409,1,0,0,0,0,0,0,0
1894,16776409,0,0,0,0,0,0,0,0
1574,16776408,1,0,0,0,0,0,0,0
1894,16776408,0,0,0,0,0,0,0,0
1574,16776407,1,0,0,0,0,0,0,0
1894,16776407,0,0,0,0,0,0,0,0
1638,16776406,FF,0,0,0,0,0,0,0
1574,16776406,1,0,0,0,0,0,0,0
1894,16776405,0,0,0,0,0,0,0,0
1574,16776404,1,0,0,0,0,0,0,0
1894,16776404,0,0,0,0,0,0,0,0
1574,16776403,1,0,0,0,0,0,0,0
1894,16776403,0,0,0,0,0,0,0,0
1638,16776402,FF,0,0,0,0,0,0,0
1574,16776402,1,0,0,0,0,0,0,0
1894,16776402,0,0,0,0,0,0,0,0
1574,16776401,1,0,0,0,0,0,0,0
1894,16776400,0,0,0,0,0,0,0,0
1574,16776400,1,0,0,0,0,0,0,0
1894,16776399,0,0,0,0,0,0,0,0
1574,16776398,1,0,0,0,0,0,0,0
1638,16776398,FF,0,0,0,0,0,0,0
1894,16776398,0,0,0,0,0,0,0,0
1574,16776397,1,0,0,0,0,0,0,0
1894,16776397,0,0,0,0,0,0,0,0
1574,16776396,1,0,0,0,0,0,0,0
1894,16776396,0,0,0,0,0,0,0,0
1574,16776395,1,0,0,0,0,0,0,0
1894,16776395,0,0,0,0,0,0,0,0
1638,16776394,FF,0,0,0,0,0,0,0
1574,16776394,1,0,0,0,0,0,0,0
1894,16776393,0,0,0,0,0,0,0,0
